Video ID, Number of times played 
WREVH84gjAs, 1 
mojHoIP1Gis, 1 
UZLNeubikKU, 1 
zC3-xYK7smI, 1 
lhv6qg-mYC4, 1 
rxjNjlLUWdQ, 1 
lNroNErjdo0, 1 
SRgBI0WqWp4, 1 
y7rFYbMhcG8, 1 
ZZO3Efb34lo, 1 
KfGyylmR-aI, 1 
mljCx6bETbU, 1 
Pw4VUHwfo2w, 1 
WREPuyxJmu4, 1 
0BHj5jG6u-U, 1 
0hfxwd3zpYo, 1 
Rk6rX8y0FKM, 1 
Brubi7QMCA0, 1 
qbBz9HYvu1w, 1 
lylpnpNGA14, 1 
dhCkPl4v-lA, 1 
FonvSML6wyg, 1 
egJ7OAtqc24, 1 
PfFCVjkmbP4, 1 
_6_AIu1Aw0Q, 1 
VdjKWsD9xG4, 1 
VOj_xsc-EBM, 1 
IBLruNfUqUs, 1 
0RkJR7BoKno, 1 
77UFV6FaDPo, 1 
Z05qiPnLpMM, 1 
ezS7rgv5D90, 1 
nTnK4_Z8kOU, 1 
CAc9AFsP42Y, 1 
M85LQ2qjxU0, 1 
_QqCu0ktlhM, 1 
qciVXUHTN10, 1 
RzJq0p2WJD8, 1 
9D8u6el-4Wg, 1 
_E2r2vOlqvA, 1 
BdupEfDipmY, 1 
nzr6DMcw5wQ, 1 
buCdGwH2Efc, 1 
dWEqcR2aJNA, 1 
HXMlYZybKto, 1 
vkySGM7gysg, 1 
lyPpAOAKDDQ, 1 
VG9jhRXJhjU, 1 
cSMB63GMfWM, 1 
4D-mQniVmis, 1 
-q66zKQ3-XM, 1 
wD9tX9C-qN8, 1 
mIxlvVlOIS0, 1 
d6f60-lxVQI, 1 
p4R-RrSbQ-Y, 1 
mDOIv-I58AQ, 1 
KLephaT93nY, 1 
8AGMT5glde8, 1 
l1pT2uN3m0U, 1 
CMt4VFiB6s8, 1 
_TrRO28SFOY, 1 
Yeu8oKsfX_U, 1 
EHK4BR6JWTM, 1 
zcljYSHrTwI, 1 
ePHLTg9nsR0, 1 
4iRZ2Qyhr1Q, 1 
_5tUniyiXnQ, 1 
-3_afH4H1S8, 1 
ITXlD0Rl4A8, 1 
sJT3vIMsCQo, 1 
jntKPuI2QrA, 1 
mK1OZstfCrY, 1 
SCRrXZP8b0I, 1 
HM6vaBB-_Cg, 1 
eMgII5ko01s, 1 
JCC1sgbxJyU, 1 
TxWsQC3_FUU, 1 
8F8RZ-qRAV0, 1 
rfHlVJGwCVY, 1 
Kqe9jZ17JFY, 1 
_AlSnTcet4U, 1 
mu9jxCCj_OA, 1 
Uq41Fmw5CGI, 1 
pXfsxqcZ99I, 1 
iIGOgM5Oi2U, 1 
M4-1csJHrXA, 1 
uQvLsifMZIE, 1 
H15Mf7ptWD8, 1 
poKcSs3J3mo, 1 
L8ydGKtLRJw, 1 
y-E7_VHLvkE, 1 
9V8p8riBseU, 1 
4oEQ8Nj1zmw, 1 
9tsjAn2EA4c, 1 
G9kz-tag04U, 1 
rbE6qfZ917c, 1 
A4r5XvENj8o, 1 
Dh1cqrD1D58, 1 
mRpwUllki9g, 1 
X_LNCoYHTFA, 1 
NL-iKNk1FyU, 1 
Fc7XWW_Ehb8, 1 
-kCGBMgxLGw, 1 
GZ-kXZsUa_w, 1 
DRkEwgV3dL4, 1 
BDxKVYUHBdA, 1 
dckXcNz-lxM, 1 
-e84upmP3hI, 1 
NTYwX_o0ywU, 1 
X4f_hG-AiiI, 1 
mcgU5RYzJPk, 1 
VvAaGgfN2CE, 1 
_OTLQR6Hwr8, 1 
trLL2KWzsWo, 1 
0Rntnm_g2iY, 1 
xxdgE8AUTrA, 1 
7ygEsgpq9w4, 1 
PufbYNWm_bY, 1 
-Y7tSs-VHG4, 1 
pdEZxHub2SQ, 1 
gANeLBnW-wc, 1 
lqvzDkgok_g, 1 
cJ1xyH9FSE4, 1 
0mu1FHeNkpo, 1 
imV0QaWBavE, 1 
drtEknUFhn8, 1 
irFE7XdqTnQ, 1 
x3TU0z56NuQ, 1 
_j5GgGdSwjE, 1 
Tn1FWbbsxNw, 1 
Uc7Z0G4znAA, 1 
wOw9Bl3AMBs, 1 
pNcmEYcT0Cw, 1 
23DGztiw3AI, 1 
gIcQzusF0Kg, 1 
4hxPLDssRz8, 1 
7FDeL7Imi7o, 1 
Gf1WT8VEZxk, 1 
j4Ij1OLKJHY, 1 
3AL5Nw6no-M, 1 
iwBR0qwHZBA, 1 
r3hCgDg4XAA, 1 
drXHWLz84is, 1 
70T-jToQ9Jc, 1 
Y7s12LMo2sY, 1 
wVUr7P2iCPU, 1 
ZF9lNofZXqs, 1 
w7-3NvpFnPU, 1 
BuzSwOVJoCU, 1 
0SUC8sdP5eI, 1 
QTNFohKNSrA, 1 
GK4lD3Uf8_o, 1 
XvCKyjR0KR0, 1 
bMDCHkeLYow, 1 
8GucyscniP8, 1 
ezI1uya213I, 1 
GS37YeEf5uY, 1 
yXeN4nzPwvs, 1 
iO35Uv8DsJ0, 1 
yGrJRgFKKj0, 1 
cLCRGAuodIk, 1 
PXjtQsVNkM8, 1 
FVsbvFkhzY4, 1 
I9qfvdll8M0, 1 
OFuVFRYZ0Hk, 1 
KeISAC4sofo, 1 
ixmvEtQyzvs, 1 
tD9zaR_nuxE, 1 
77D6LZjleXw, 1 
SVY8I46dkb0, 1 
Y7uL1JieDvo, 1 
a2esrsgMsOM, 1 
QD7QU0UvCUM, 1 
-eb4CtV8zTk, 1 
jjkJtVc86yQ, 1 
7ysnZnK2ux0, 1 
knIdltn-uf4, 1 
JbciZAlYUt0, 1 
RLN3EDIg-bA, 1 
XWG4x0aGfv4, 1 
LVUcz6wPrCs, 1 
3fdBKCDAuPs, 1 
kiFlI11lwjc, 1 
kKqsV3t94PY, 1 
okaFt55TdUA, 1 
XIsXo5Evzvo, 1 
WOvBxMG_r_M, 1 
dVNdTXEJv1A, 1 
hDfu0hbLPT8, 1 
7CxW0gDvFWw, 1 
oR-WGVEmZrs, 1 
8FN755mYWT8, 1 
jC0kHsTtzCA, 1 
V6hQ9HSKlIE, 1 
J4NuZK2s1zQ, 1 
XQQYbKT_rMg, 1 
-plrTbzWxNI, 1 
r_Q40kOt9X0, 1 
yG5lss65JkM, 1 
TW1zVd1-hJY, 1 
ZjKe0UtXR5M, 1 
oBYVmnMFMtA, 1 
vnvI6V-TtLs, 1 
ybRv2DJrSXU, 1 
4jxjdQ6QJ1w, 1 
Te4NoADPDFY, 1 
ZWEDsJcI3sM, 1 
u9sPPXa6TEM, 1 
Y9a49oFalZE, 1 
EFHyzuqjaok, 1 
tvDjVpHVsP0, 1 
gu-2syOE29I, 1 
EJYMSTF4Kqc, 1 
vPzfKe_G4Ng, 1 
A-Dwl3Dza9Y, 1 
QBDW2MX1P7U, 1 
5G9TZJvLow8, 1 
IOj-1kNQw14, 1 
P94DMu4Qj-8, 1 
hh_BHfq70ok, 1 
W7h_BgLxAIc, 1 
AOE7qTAK87o, 1 
JWA5hJl4Dv0, 1 
ZNi7WO8LEt4, 1 
0vlg8OfwieA, 1 
YXIHXQjbtl8, 1 
nwE5T4QmAQQ, 1 
ICJs1CxCRt0, 1 
aaPQsYqNDnY, 1 
h7j8wa9sWOE, 1 
1jW080b7lkc, 1 
o7tcFKakZTA, 1 
u1-h7Jp6i7s, 1 
OlBt5sPnir4, 1 
BYbOkRye4gs, 1 
oorK4RPgZ8Q, 1 
ltYq-jalYm0, 1 
OEslUI_mRcg, 1 
ox_p4aMOZNs, 1 
VosSz4pUa4U, 1 
zDY-2RVNAIM, 1 
S-cbOl96RFM, 1 
llr1r8aesfA, 1 
QHUYHZEyGf8, 1 
fwnJlc2dl_M, 1 
VKdDrYKbPKw, 1 
TzKvIZzTlHc, 1 
hwRSxthuP-I, 1 
BKezUd_xw20, 1 
HvSh3ruuCa0, 1 
ChcCQcb1KrU, 1 
T53PYtvMSlw, 1 
5_qI9fu8sZQ, 1 
ALAHuveI3A4, 1 
IpC4tkWDvfM, 1 
VS9IhcD1YYE, 1 
yurgqnrVm1w, 1 
JDhZc3rmbyA, 1 
ewvw9CzcEFo, 1 
Zxo_MYrADmY, 1 
Th-AqMvvBzE, 1 
d1acEVmnVhI, 1 
K79LRBXJOqM, 1 
e8VgQsWxAWo, 1 
_rPTZ6RT9KQ, 1 
cmdiHk5krFc, 1 
dIdiuPPD69E, 1 
leNzAeez6NQ, 1 
N1EhXF1lskA, 1 
Sc2WpCaax6k, 1 
mcMZH7SzxAI, 1 
YaZ5eV9BEX8, 1 
tQmEd_UeeIk, 1 
CW5oGRx9CLM, 1 
NbjqruCITIU, 1 
hos4UeTkoJs, 1 
3wPuvGz8LBM, 1 
J7FnPJrPMGY, 1 
vApBSXwoRbw, 1 
mXbldxnQgy8, 1 
MZNrOMPDUzc, 1 
Syfl0bfuC4c, 1 
iaFBLjUHfRs, 1 
I3Ltb7sLhb0, 1 
tb8iM47y8sQ, 1 
SM-sxE3h4S4, 1 
H9694K85Xc8, 1 
krkk8eyx-lU, 1 
WD_LfM6OdOU, 1 
fLxQtcrzTlA, 1 
KnnHprUGKF0, 1 
Joo90ZWrUkU, 1 
pGr_TeQACRg, 1 
YtCTzbh4mNQ, 1 
rWAMvk8z9rU, 1 
jlpzAvQ8t8s, 1 
v_9FZLwlxTw, 1 
DYhL6ml8AzM, 1 
z6f7j1E61sM, 1 
VIhtVmeE4z0, 1 
1S3J1d9BpUo, 1 
QrHJ5b3EhYU, 1 
9R897t8GSYQ, 1 
J2z9WmfHKc4, 1 
zzICMIu5zFY, 1 
o37CV0JBh0g, 1 
7Ztt1E60Zu0, 1 
TmIwm5RElRs, 1 
JFiBXFFzT5c, 1 
Vvfg9b8TiKI, 1 
96jCMEkA0Lg, 1 
-l6Q8Q1smwg, 1 
PsjEV1yF6_0, 1 
vhvjwYw4APc, 1 
pzbxGYBY5M8, 1 
F6B2YjuLenE, 1 
tPOXhIlAy4g, 1 
qVro6bfGWPs, 1 
OOgk2zXCf2o, 1 
g03uJk63twk, 1 
NmaqdSu5Svo, 1 
Tkisiwa-97c, 1 
WCNQ2mc_Zzc, 1 
pyXhsTTD0Tk, 1 
IHoj7qvNmwk, 1 
vr2m_h5a0aY, 1 
RlaBTqv8tQs, 1 
6_BGKyAKigs, 1 
BaWwrpBzxms, 1 
Cs5vUfddkT8, 1 
QtIxDgBcfiw, 1 
6t1vaF50Ks0, 1 
YFzeCv_WFnY, 1 
iSVHp6CAyQ8, 1 
Rk_sAHh9s08, 1 
ShvAN9bLwnw, 1 
6Gy6FMoFczo, 1 
UEJpDrXuP98, 1 
zOL6htxn-tc, 1 
EZLBPMKLlnE, 1 
t_Vaxas1u88, 1 
Kr2Wnd_v2AQ, 1 
BbWRhJt4zuc, 1 
kjyeCdd-dl8, 1 
k7l56DjD0sU, 1 
vdnyCkLEHfU, 1 
D4d7qLXs8RM, 1 
rGZgqqPBL0A, 1 
nWyLXQepcbc, 1 
bVe9aG2okv4, 1 
Akwm2UZJ34o, 1 
hcYuj2Mg4RA, 1 
B7dzm7ZWQR8, 1 
CFymD8SJeig, 1 
Xr51EmoKQnA, 1 
IuQY6aVU7v0, 1 
JyOmP61ogdk, 1 
Dt_c7c2zDTk, 1 
L-SXfb0CJrE, 1 
HI6fKK2xwbY, 1 
YY8UUVmIgFo, 1 
ISFUG005Flg, 1 
8dEKLETOM1U, 1 
YUxho6M4vOs, 1 
P6l-jhftAL8, 1 
vrgaB9xu7GM, 1 
Uu-1-vLGH3o, 1 
VyjQIMqhpVA, 1 
O2rpCaobf0Q, 1 
IKJMTzy3PFI, 1 
jkz7bnYfuOI, 1 
xIPQj0_UAIg, 1 
1mnv0AuuscY, 1 
f8pV1aTAQWY, 1 
7yav1MEmJP8, 1 
yabnqS4zzjE, 1 
RovF1zsDoeM, 1 
-6ALzUGZsOQ, 1 
Y1K7V2tMm6s, 1 
ztmrQOTl5xg, 1 
2mx9XspcbMM, 1 
M-m7oyMZo9w, 1 
NwQNXAihDGs, 1 
Rt72Cpoc9iU, 1 
b-H1WLuDzcI, 1 
mkedUvP9YHQ, 1 
jvIULQ0pzWM, 1 
1oTUupME0-M, 1 
vKiRgcbB6sQ, 1 
Wwr6TGRhLwE, 1 
lV_8BOknMEw, 1 
VTDk8kJWsN4, 1 
t1TG63eDcfY, 1 
qssa6ec7faQ, 1 
fwSmk6zO4Pk, 1 
t_Qh9v2iD14, 1 
arfmPCnCUD8, 1 
nJ1R6azotK4, 1 
rewcUYEage8, 1 
bpGJqJ53oEc, 1 
JLUuEzlZmiM, 1 
QHkI69H64RM, 1 
oY71odv9dxE, 1 
npgdw5Zb7TY, 1 
lVOo6LoosgY, 1 
3vV7jgfZ-6A, 1 
GUO7g8dGi0c, 1 
ituWJ1wY4SE, 1 
iBhcQeNd5AM, 1 
mo9V1kuFQRw, 1 
5jvOBbP6u2o, 1 
XXhEjvWDuds, 1 
sISK7pFN6wo, 1 
2EfjuGvz_Xc, 1 
ISvFJw9JMlI, 1 
APXaq6i_3hs, 1 
7CtguvLB03Y, 1 
PpqvTUonr5E, 1 
CXArovLJ60A, 1 
J7UPmaQftYI, 1 
VrtJ45z-fEw, 1 
9iafa959JvY, 1 
spXFvAruLBU, 1 
lSjj0vzTU_Y, 1 
ZW84nQgKbBI, 1 
rnFOWvAAapU, 1 
2zM7rmzhWwE, 1 
sc1F0xVHsCY, 1 
rfFXrK7wcwY, 1 
kwBCXrd2pWM, 1 
UyZ-Xm_3IO0, 1 
5T6Fnwbtzp8, 1 
gSYhy6diP5M, 1 
KGRCI9B00QI, 1 
VhtWowPKQvM, 1 
nOyXuUevo_k, 1 
p7bvsHT5alg, 1 
KYKOLwt8pwo, 1 
rinZIBaDX6A, 1 
LuyS9M8T03A, 1 
0rfBL_fCsI4, 1 
or23al_3260, 1 
2oKbZGuvt_A, 1 
K-WLaid2pPU, 1 
uOrSYkLWkZM, 1 
9EuhE5WBeaw, 1 
Lfa_Fi7SGRc, 1 
IJ4D7ojH8_Y, 1 
zrK2B2yMPrA, 1 
1O4VdaEfit8, 1 
Gv3wVHiqP9g, 1 
2LTRNsBk2H0, 1 
oksESAMg7WM, 1 
gCMzjJjuxQI, 1 
6TzkHicCWYg, 1 
SKMUp5btnWU, 1 
ADdpLv3RDhA, 1 
N-QWI-Iy1ns, 1 
sP4I2x2aUkI, 1 
76HijAoXi6k, 1 
tKptftpIUP8, 1 
uYOmtEcZ1lk, 1 
1ZveAyEMWJ0, 1 
9wDibZwoePo, 1 
2Fe11OlMiz8, 1 
xi_UJV-8RhU, 1 
PD0FQ6Qg1cA, 1 
aSFl422g2zo, 1 
Pwq9rBFp_5I, 1 
BhY264aEZrQ, 1 
Mcn1Q9fWahM, 1 
QvspQrTIFpU, 1 
c-AzF1G0Jok, 1 
JzLBCScnRMo, 1 
pQTfdSxM9cE, 1 
TTYnXEEJd1I, 1 
Cz9NOhwK1yo, 1 
6HzyUHxmkg0, 1 
f6m_E4k9hSc, 1 
sRqlthMNvq4, 1 
84dj2W5wDxs, 1 
e5pS7YqYPL0, 1 
iuYutmFPPK4, 1 
f7AblTjKTHk, 1 
ysgS4P4uHdo, 1 
WIAvMiUcCgw, 1 
8OcrshhpPPo, 1 
CEDS2R0nXcA, 1 
DBsEJ0JyoeU, 1 
mfJhMfOPWdE, 1 
bOHxtOLfvIo, 1 
mMp_Uw7OHx0, 1 
7GKea3krcsg, 1 
JKmGJZl5qyc, 1 
ALaTm6VzTBw, 1 
X9SSeZNXnTU, 1 
R-Nnaco5Xx0, 1 
1D5PtyrewSs, 1 
5KDR0M-Edrg, 1 
ThWzLe0WMsE, 1 
AI6GZpyCs2M, 1 
C-m3RtoguAQ, 1 
3X9LvC9WkkQ, 1 
O-ePUhJ47eQ, 1 
4ngelr9h2jM, 1 
WV8ao8Z2Gi4, 1 
LcOInt34a5Y, 1 
6n5uhr85Zmo, 1 
9aEv0DkNpPU, 1 
JuDLgjAb5Yw, 1 
rGbMH0uRj28, 1 
qW32QVnXEy4, 1 
owK-2zmVhd8, 1 
vrwzvuZ0s-k, 1 
5VgsHuGjkXI, 1 
hRGIrrjuLYA, 1 
hTMrlHHVx8A, 1 
RbRSEY2f7Yo, 1 
lM7QYO1n6H4, 1 
wCd5_2gCF94, 1 
qjNJO580rnM, 1 
Z96UYqO6t6o, 1 
AHSAD_iFazQ, 1 
4WkCIUcbn6U, 1 
LCtHAG4zEF0, 1 
zUQiUFZ5RDw, 1 
H-qd3ySLgz4, 1 
r-_c3YPJ_ak, 1 
ma9I9VBKPiw, 1 
sasEATpeguw, 1 
Z28vpp1KSsE, 1 
lwgr_IMeEgA, 1 
H_AQFnqMY3E, 1 
gYXpRWHVIPE, 1 
R01dYZU_9dw, 1 
-_JQWWHlODw, 1 
dvDczfeVF-M, 1 
X0uxRRrTgxc, 1 
JnZ7wrypsFI, 1 
Tx1XIm6q4r4, 1 
WDjS8vB4kbA, 1 
fcfyoxN38Jk, 1 
zaIsVnmwdqg, 1 
1NSXn5DMUSY, 1 
Pqvrx1OlGOo, 1 
7xjxIAs8RWA, 1 
kXAGaR7QdX8, 1 
cFObJ4-P-94, 1 
WsdGSMRPGo0, 1 
EPuF7OcYxDE, 1 
6UoR9T_67po, 1 
d2M5ObsKw4Y, 1 
VwIIDzrVVdc, 1 
3SDLcyr6ezM, 1 
f5lhQMWwDbU, 1 
15EJ_4sDRKA, 1 
s5DnESRMUs8, 1 
L69Wt-5d8rE, 1 
2Yb46QUpvuI, 1 
_Nv2Xzg6lXk, 1 
deHE9o4L8oo, 1 
eN5mG_yMDiM, 1 
QJW_8EcNzUY, 1 
ZJ1p1VO_wW8, 1 
otwYnQ5TOh0, 1 
q7JKOXH6Ask, 1 
DviqacxbJnU, 1 
j0DvjgagJko, 1 
GbGdQO9a5UE, 1 
D47HJeEbFqw, 1 
3mj9DYXK4Ng, 1 
1j8ZE4p9WmA, 1 
-BBpLJKKO8A, 1 
CdvITn5cAVc, 1 
t-ImWSLwnso, 1 
EMDX11w_gbA, 1 
DmBAPXgmOt4, 1 
nfqkgBrxmpM, 1 
qcpKhNwbx_U, 1 
e2Z3QHHIXW0, 1 
AOMyS78o5YI, 1 
uzVaOn-jEtI, 1 
TYrqG3ORTGo, 1 
T4iR_RABe4M, 1 
EyofqsBQS5I, 1 
sWpYpM_7DVo, 1 
LcAFxMst3_A, 1 
eF5J5Kjt6oY, 1 
HViq0PaG9Lk, 1 
96EChBYVFhU, 1 
QMfIkh4sWD4, 1 
SdT_mWPlztg, 1 
VtRNqe78x4o, 1 
SEtRKPiChDI, 1 
bHWWWa8EvzI, 1 
M1cvZJWVedY, 1 
ARBB7zIlB80, 1 
Jvt9Bo7qLCc, 1 
TrzGUFZzTaw, 1 
-0OostNoub8, 1 
K4ODbyVuXoc, 1 
E-namrJhlK8, 1 
pxxaCMNe-2g, 1 
sRhTeaa_B98, 1 
SuuJR-TCRFc, 1 
Xlc_WXYSC3g, 1 
bX8GaZ3O4-Q, 1 
UP1XRCkPVCA, 1 
LK6wglhklKg, 1 
nZdnZufotAw, 1 
oPqmxRf_Ilg, 1 
kGxOaDdg2kI, 1 
AWuPGjjP2rc, 1 
jACUHpbgMi4, 1 
6dBTB-8Aw3U, 1 
2XkV6IpV2Y0, 1 
2XOSMrQl7T4, 1 
nx2GJSsxS3g, 1 
yaq-t59D9hA, 1 
8rRfqWcz-mw, 1 
KZKpTufNNDE, 1 
RiMkgp07Pjs, 1 
x1rFAaAKpVc, 1 
6DU-wuD_ykI, 1 
c6WSS7HyKQA, 1 
fgAjVeXkEpc, 1 
gBUvDT6Nfd8, 1 
Fk5N6FKQ7l8, 1 
surjw7RBseY, 1 
c5BL4RNFr58, 1 
hZroxOTx4jY, 1 
UtjXR1qZK6A, 1 
Xrbx6dOXfuc, 1 
aVBFGAn4QRc, 1 
rhklYNS5LeY, 1 
8tka8yWa7MY, 1 
iihy1SJubVo, 1 
cq-LgAT9Ljw, 1 
EM7e_aKClLY, 1 
Rhk1iYb5VeI, 1 
lLCqEv60Mb4, 1 
KQn35uoaC1o, 1 
A4DNXBkfksI, 1 
as89B8yPcaE, 1 
8_sgndnU4Sw, 1 
KpCcJY-rJSs, 1 
1F6gAN6MOII, 1 
yklC7LrWIhY, 1 
SrGSt5eDt9o, 1 
0SdqOC8NA7s, 1 
SXGLhpIyL3Q, 1 
MIOXvyN8BPY, 1 
o-f26CGWGTk, 1 
mQzuJb1X4oE, 1 
js2XoUsG70A, 1 
E5VMZqgVzRo, 1 
ml2eKzGXcvI, 1 
qx8hrhBZJ98, 1 
kc7X3q27b34, 1 
GEQGzoD5hoA, 1 
cHi_kzzCxxQ, 1 
B0yIrQHvH5U, 1 
F9kXstb9FF4, 1 
g3AHqcinzZ4, 1 
nCgT0JttoYU, 1 
NHZr6P1csiY, 1 
viaTT859Yk0, 1 
mto47BMT3yA, 1 
smuk-EB_t7Y, 1 
NtiyNv7zCbQ, 1 
1g_UHV42jOA, 1 
zCIu-t2aVxQ, 1 
tjdDF_VcI_o, 1 
acnWy-tl3ng, 1 
w9wCfc0cnKA, 1 
xILw_UNXPRk, 1 
ytHQ_nqHXQI, 1 
htDi_rqrPUo, 1 
Ir2Q2WSQXwM, 1 
OjKyA284ngI, 1 
RUE1vQ8mxCA, 1 
ijHBHyKC__4, 1 
j64oZLF443g, 1 
KNDs_yaU0u0, 1 
Ns54m4yLqTQ, 1 
rt1FeP1x5hw, 1 
IAcaPnsEjJ4, 1 
cCE2HXvgetk, 1 
4U4Bw6jMLKQ, 1 
MGyYPPbjRf0, 1 
uEhoObuGpLA, 1 
S7voPx_U5EM, 1 
PAhAz7JU0dg, 1 
rAixASB9dEg, 1 
vWvM3tuvIAE, 1 
zO6D_BAuYCI, 1 
Xz4uZhvZlVk, 1 
R3ZgAPR-zek, 1 
rDZKTrhLRdU, 1 
5u81hC-fs1s, 1 
YRPo0VwPnu4, 1 
FTBt50_HLSU, 1 
ixq9RgrL1II, 1 
VI4ssGtfdxw, 1 
_u7GJePy8oE, 1 
pt0shCSHTTQ, 1 
Sr1NAQCjaZM, 1 
jZhQOvvV45w, 1 
dhslIoxYBfY, 1 
fW6JFKgbAF4, 1 
VR8hlvLghrs, 1 
Bl878TKI3tw, 1 
uqoY2NCDXps, 1 
P8O3-BW8V00, 1 
ZVUyyHYkBHk, 1 
kEgNKAR-L24, 1 
7pg9gGzx3aQ, 1 
BrU_ef7DQgs, 1 
N0bNq32u9N8, 1 
rgM6Q5D2vpw, 1 
yKlCAK49xR0, 1 
sIVaDKfTNa0, 1 
cEn5IUANayI, 1 
7J7KdJ898ac, 1 
eJjKCAnkQGo, 1 
xCWvMkjiJTI, 1 
GTeAGODmxNg, 1 
W0ClU8WrHX0, 1 
4wTLjEqj5Xk, 1 
7LVcI-DQdYA, 1 
2Qa9YDgtcaM, 1 
KeprIqxrDQo, 1 
OKfrgySqg1I, 1 
_3ngiSxVCBs, 1 
pbO1nMcYzKs, 1 
qYRHZyFq6Hw, 1 
t1tczG0fsGc, 1 
bNnfYQ3IQw0, 1 
H8YRsMKV6wk, 1 
e28QNIxkW-0, 1 
cTyZi-TtQbk, 1 
k5LXqPTzH9A, 1 
bJUUnXZVIfY, 1 
gJinSfah6eg, 1 
_HvurSCpJEo, 1 
uw9AOu0BRco, 1 
Ro51SuLyh8A, 1 
8shIVUuv9LM, 1 
rBR1nwYIFck, 1 
s4_diP1tLno, 1 
u464fVCA-uI, 1 
lZMVQgQ47OY, 1 
qGB5gZug4Xc, 1 
RlcfnYa-T4s, 1 
I6D1m7i1RyA, 1 
zVlFO4h6tBI, 1 
UOgWknnvOoI, 1 
vqLzA0TklsM, 1 
B0MwpI1FRps, 1 
2mF26FDMBBw, 1 
bIS8twlzuMw, 1 
ei3niUabW8s, 1 
niHSDx4Y_zs, 1 
ONCVca1Af2o, 1 
Q7D1_1dPlxk, 1 
VUQm_ZDMd4Y, 1 
SqG05-wuP1A, 1 
xNBMGTWUeXw, 1 
jPeIKPfNp4o, 1 
E1hALa5DH0U, 1 
fUspLVStPbk, 1 
do4hXFkqhy4, 1 
a37A3NQ4etQ, 1 
1n7uvokARQ4, 1 
2Jdx-qkqBxk, 1 
rEz5MlQGUF0, 1 
W7KtDWSCNes, 1 
Ostd6ZDJyIs, 1 
88QIYTnOELc, 1 
RxOBOhRECoo, 1 
dXrvHakZLaw, 1 
U0yIf9Tkgu4, 1 
mTUhnIY3oRM, 1 
vrMvblpZFq0, 1 
TiQUnxNEDqk, 1 
1vhFnTjia_I, 1 
l3zJZ2d4cis, 1 
5ZnrZnFSlWU, 1 
oAXnpH1StEA, 1 
spuGBmopx5Y, 1 
k6lIx41uAJE, 1 
_RHap8fvka8, 1 
cVqy5M4XGwM, 1 
9SM2hywQIVo, 1 
8fWHnLYh8Lg, 1 
WXsV_ZKHcm4, 1 
34v0nCmlV9M, 1 
Wt71wEJnnoQ, 1 
L3vOBx-NyDQ, 1 
5xwSubYz9yU, 1 
J1A6rwZ6R-k, 1 
3AoABQp9hrQ, 1 
SlBmv7w1VqY, 1 
wN_9abdlKNA, 1 
8j4iBvTi_nk, 1 
UR60cmEEahA, 1 
q7dfgMVTC3c, 1 
cQAPdEC-1IE, 1 
LItcYIDSreQ, 1 
w8oGcJs4hS8, 1 
iy4mXZN1Zzk, 1 
weNoszMslOs, 1 
IFkJcn6r3so, 1 
cJc7xWJbwJw, 1 
udwrF2hRh4s, 1 
mMCBrIOV1pk, 1 
HFBWyO_L7Xo, 1 
dXLCHvRsgRQ, 1 
bnXZ56hOKOM, 1 
kY1EaL1EM04, 1 
f23SOgDxx6o, 1 
LZdnaWB5-b4, 1 
zYUV6kytbz0, 1 
xysH0udOXdc, 1 
etFVzjMLqwE, 1 
eu4qPRT4USY, 1 
xzonQoON9eo, 1 
WPVo_QyS0Hw, 1 
b8dG5fSsALI, 1 
smLTvmU9SNk, 1 
ZGfTkfjhW4U, 1 
hd9Yw6qucKI, 1 
DAan9sPbXIs, 1 
98AOVlhLxgI, 1 
ZGZULfj5HEU, 1 
rKxxN0o-a48, 1 
hdvl4GkkIPw, 1 
YRehUyfhjb8, 1 
0jKtugVokaY, 1 
KH7ifoTdSlM, 1 
ljnxZypkjn0, 1 
F-zqJgAkm5s, 1 
IcAp5_8q-C0, 1 
hFjoOOPU6Xo, 1 
gv_f-8pt9wE, 1 
hsXo9_ZdcB4, 1 
FDCDmM_ham0, 1 
_-XaaTqOICU, 1 
vvePeOrcVTc, 1 
arrlrKJZl9o, 1 
ktN603ssefA, 1 
I6mNOqi8g0A, 1 
HYM_dT-LD1E, 1 
wkjlQW6RpRc, 1 
ZCos6bf_BHk, 1 
MJWunMse7MU, 1 
2iijmj5nB6I, 1 
ktQVTBd8YIs, 1 
EbZzh7cBiQg, 1 
z9uEfoT4dq0, 1 
lUWf5Sive9k, 1 
E_KyvxjLlB8, 1 
anh0Kn9nGV4, 1 
I6Gvbngz-nk, 1 
TzAAtZx6xzk, 1 
FN3FPDB8DBA, 1 
P3rnrcX66VE, 1 
IbAHlfs05Dg, 1 
B8HT8aUb5q4, 1 
AgMcqNnqatw, 1 
YZUE4_PtOk0, 1 
Sp819UWgGSs, 1 
l8jgM1V-1yI, 1 
h84k7xQcp1I, 1 
vAs5_LFEF0M, 1 
y6Oq5irzKoE, 1 
6cKJa0R2_pU, 1 
fKMaYLpj8DM, 1 
l2wj6lJtg_8, 1 
B-OoisekXIA, 1 
CfCiW4UhqLo, 1 
jLPvmwfklp8, 1 
vdFb4cUHuIw, 1 
4bFhYvADjl4, 1 
jij3HAfx-9A, 1 
84DLghD5wqo, 1 
Z_JISkr91Tk, 1 
rwuAJCGIt6Q, 1 
Sq-w7lgtwsU, 1 
LB871SVYMhI, 1 
Zsj_CE587vU, 1 
